業種,施設名称,施設所在地,緯度,経度
特区民泊,メゾンミラノ中津,大阪府大阪市北区中津１丁目１７番２号メゾンミラノ中津（２０２，２０５，２０６，２０７，３０１，３０２，３０４，３０５，４０１，４０２，４０４，４０６，４０７，５０１，５０２，５０３，５０４，５０５，５０６号室）,34.71234757,135.4973935
旅館業,ＴＨＥ　ＧＡＬＡ　ＨＯＴＥＬ　ＵＭＥＤＡ　（機械式駐車場部分を除く）,大阪府大阪市北区中津１丁目１８番１４号,34.71304483,135.4981787
住宅宿泊事業,ー,大阪府大阪市北区中津３－８－３,34.71228367,135.4945095
特区民泊,ＬＯＣＡＬＮＩＳＭ,大阪府大阪市北区中津３丁目１４番２号,34.71202883,135.4934541
特区民泊,初心之屋　１２号館,大阪府大阪市北区中津３丁目１４番２号,34.71202883,135.4934541
特区民泊,初心之屋１１号館,大阪府大阪市北区中津３丁目２１番５号,34.71161553,135.4925345
特区民泊,ラシオン中津,大阪府大阪市北区中津３丁目２５番１１号２階,34.7126553,135.4913046
特区民泊,ＨＩＲＯＮＡ　Ｕｍｅｄａ,大阪府大阪市北区中津３丁目２８番３３号,34.71307232,135.4928106
特区民泊,ＤＰ　ＪＡＰＡＮ　１号館,大阪府大阪市北区中津３丁目２９番１２号,34.71308978,135.4931793
旅館業,ＨＯＴＥＬ　ＬｉＶＥＭＡＸ　梅田中津,大阪府大阪市北区中津３丁目３番２２号,34.7106722,135.4914889
旅館業,ＣＲＯＳＳ　ＲＯＡＤ,大阪府大阪市北区中津３丁目３番４３号シバヤ中津　２階　２０１号室,34.71050444,135.4922336
特区民泊,ＣＲＯＳＳ　ＲＯＡＤ,大阪府大阪市北区中津３丁目３番４３号シバヤ中津２０１号室,34.71050444,135.4922336
特区民泊,タスワンヴィラ梅田Ⅱ,大阪府大阪市北区中津３丁目３番６号,34.71039944,135.4916467
特区民泊,ゲストハウス独歩Ⅲ,大阪府大阪市北区中津３丁目４番２５号１．２階,34.71084711,135.4927303
特区民泊,中津栄マンション,大阪府大阪市北区中津３丁目５番１号中津栄マンション　２０１．２０３．３０１．４０１．６０１号室,34.71000841,135.4937759
特区民泊,ＫＯＲＥＧＡ！　Ｍｉｎｐａｋｕ　Ｏｓａｋａ　Ｕｍｅｄａ,大阪府大阪市北区中津３丁目７番３０号,34.71215817,135.494478
特区民泊,福源閣,大阪府大阪市北区中津３丁目７番３４号,34.71233675,135.4948091
住宅宿泊事業,ー,大阪府大阪市北区中津４－６ー１４　１階２階,34.71265044,135.4911528
住宅宿泊事業,ー,大阪府大阪市北区中津４－６ー１４　３階４階,34.71265044,135.4911528
特区民泊,民泊ＭＯＴＯ,大阪府大阪市北区中津４丁目７番３号ダイハンビル　３階３０１．３０２　４階４０１．４０２　５階５０１,34.7119799,135.4904345
特区民泊,ＣＲＯＳＳ　ＲＯＡＤ　２ｎｄ,大阪府大阪市北区中津６丁目１３番２０号中川ビル　２階,34.7106653,135.4894366
旅館業,ホテル　ローズ,大阪府大阪市北区中津６丁目９番２４号ホテル中津ロンシャン,34.71003623,135.4891017
旅館業,Ｕ２３　Ｈｏｕｓｅ　Ｏｓａｋａ　Ｂｌｕｅ,大阪府大阪市北区中津７丁目２番９号,34.71098448,135.4882928
特区民泊,北梅田ハイツ,大阪府大阪市北区中津７丁目５番６号１階・１～３階,34.70899438,135.4871463
特区民泊,ゲストハウス中津,大阪府大阪市北区中津７丁目６番７号,34.70954346,135.4870804
旅館業,コンラッド大阪,大阪府大阪市北区中之島３丁目２番４号中之島フェスティバルタワー・ウエスト,34.69375564,135.4954655
旅館業,三井ガーデンホテル大阪プレミア,大阪府大阪市北区中之島３丁目４番１５号,34.69242658,135.493418
旅館業,スマイルホテル大阪中之島,大阪府大阪市北区中之島３丁目５番２７号,34.69191265,135.4931635
旅館業,ｇｒａｆ　ｐｏｒｃｈ,大阪府大阪市北区中之島４丁目１番９号ｇｒａｆ　ｓｔｕｄｉｏ　２Ｆ,34.69050992,135.491329
旅館業,リーガロイヤルホテル大阪　ヴィニェット　コレクション,大阪府大阪市北区中之島５丁目３番６８号,34.69044824,135.4870308
旅館業,中之島プラザ,大阪府大阪市北区中之島６丁目２番３９号,34.68817583,135.4845155
旅館業,ホテル　ＮＣＢ,大阪府大阪市北区中之島六丁目２番２７号中之島センタービルディング,34.68678444,135.4843547
特区民泊,Ｂｉｊｏｕ　Ｓｕｉｔｅｓ　Ｃｌａｓｓｉｃ,大阪府大阪市北区長柄西１丁目１番１２号,34.71260966,135.5126715
特区民泊,ｃｏｎｄｓ２４天６ｓｔａｙ,大阪府大阪市北区長柄西１丁目１番１２号,34.71260966,135.5126715
特区民泊,タスワンヴィラ天神橋,大阪府大阪市北区長柄西１丁目１番１２号,34.71260966,135.5126715
特区民泊,天六苑宿,大阪府大阪市北区長柄西１丁目１番４１号,34.71235045,135.5137933
特区民泊,アーケード‐天六‐,大阪府大阪市北区長柄西１丁目１番４１号,34.71235045,135.5137933
特区民泊,ＳＴＡＹ　ＩＮ　ＴＥＮＲＯＫＵ,大阪府大阪市北区長柄西１丁目１番４１号,34.71235045,135.5137933
特区民泊,すずらんの宿,大阪府大阪市北区長柄西１丁目１番４３号,34.7122822,135.5137736
特区民泊,ＴｕＴｕＬｕ,大阪府大阪市北区長柄西１丁目４番１８号ＫＹハイツ　２０１・２０２・３０１・３０２・３０３・４０２・４０３・５０１・５０２・５０３号,34.71388349,135.5122927
特区民泊,長柄の宿,大阪府大阪市北区長柄西１丁目８番１０号,34.71558384,135.5146625
特区民泊,ＮＡＧＡＲＡＮＩＳＨＩ　ＢＡＳＥ,大阪府大阪市北区長柄西１丁目８番１号,34.71533179,135.5146501
特区民泊,竹苑,大阪府大阪市北区長柄西１丁目８番４号,34.71539225,135.5143404
特区民泊,ＭＡＴ　ＯＳＡＫＡ　ＡＲＴ　ＮＡＧＡＲＡ,大阪府大阪市北区長柄西２丁目３番９号ＡＲＴ　ＮＡＧＡＲＡ（５０３号室を除く全室）,34.71590216,135.5123291
住宅宿泊事業,ー,大阪府大阪市北区長柄中１－３－１４,34.711208,135.5135969
住宅宿泊事業,ー,大阪府大阪市北区長柄中２－６－２５ＴＥＮ－６　ＭＯＤＥＲＮＩＺＥＤ　ＨＯＭＥ,34.71515635,135.5156226
特区民泊,健康　ＲＯＯＭ,大阪府大阪市北区長柄中２丁目１番１０号,34.71226214,135.515068
特区民泊,辰星,大阪府大阪市北区長柄中２丁目１番１９号,34.71271263,135.5156037
特区民泊,古－雅ノ宿,大阪府大阪市北区長柄中２丁目１番１号,34.71196652,135.5157162
特区民泊,Ｗ　Ｒｅｓｉｄｅｎｃｅ　３１,大阪府大阪市北区長柄中２丁目１番１号１Ｆ～２Ｆ,34.71196652,135.5157162
特区民泊,霧島天六２号館,大阪府大阪市北区長柄中２丁目５番２７号,34.71467241,135.5149287
特区民泊,和邸　初音,大阪府大阪市北区長柄中２丁目６番２５号,34.71515635,135.5156226
特区民泊,初花,大阪府大阪市北区長柄中２丁目６番２５号,34.71515635,135.5156226
特区民泊,ＴＥＮ－６　ＭＯＤＥＲＮＩＺＥＤ　ＨＯＭＥ,大阪府大阪市北区長柄中２丁目６番２５号,34.71515635,135.5156226
特区民泊,ＢＯＮＯＢＯ　宿　天六,大阪府大阪市北区長柄中２丁目７番３号,34.7152525,135.5155017
住宅宿泊事業,ー,大阪府大阪市北区長柄中３－２－９,34.71608685,135.5144144
特区民泊,天神の家「華」,大阪府大阪市北区長柄東２丁目９番２５号,34.71479751,135.5171329
特区民泊,天神の家　「枝」,大阪府大阪市北区長柄東２丁目９番２５号,34.71479751,135.5171329
特区民泊,天神の家　「楓」,大阪府大阪市北区長柄東２丁目９番２５号,34.71479751,135.5171329
特区民泊,天神の家　「純」,大阪府大阪市北区長柄東２丁目９番２５号,34.71479751,135.5171329
特区民泊,長江大阪,大阪府大阪市北区長柄東２丁目９番２５号,34.71479751,135.5171329
特区民泊,池田家リバーサイド長柄,大阪府大阪市北区長柄東３丁目３番３３号ボヌールリーブ・Ｔ　６０１,34.71792192,135.5161713
旅館業,Ｏｓｔａｙ　Ｕｍｅｄａ　Ａｐａｒｔｍｅｎｔ,大阪府大阪市北区鶴野町１番２３号　ＤＤＣＵＭＥＤＡ　４０２　４０３　４０４　４０５　５０２　５０３　５０４　５０５　６０２,34.70645696,135.5013055
特区民泊,Ｏｓｔａｙ　Ｕｍｅｄａ　Ａｐａｒｔｍｅｎｔ（オーステイ梅田アパートメント）,大阪府大阪市北区鶴野町１番２３号ＤＤＣ　ＵＭＥＤＡ　４～１１階　４０６，５０６，６０６，７０６，８０６，９０６，１００６，１１０６,34.70645696,135.5013055
特区民泊,住一　梅田店,大阪府大阪市北区鶴野町１番２３号ＤＤＣ　ＵＭＥＤＡ　４０６．５０６．６０６．７０６．９０６．１００６．１１０６,34.70645696,135.5013055
旅館業,Ａｐａｒｔｍｅｎｔ　Ｈｏｔｅｌ　１１　Ｕｍｅｄａ,大阪府大阪市北区鶴野町１番２３号ＤＤＣ　ＵＭＥＤＡ　８階,34.70645696,135.5013055
旅館業,クインテッサホテル大阪梅田,大阪府大阪市北区鶴野町２番１５号,34.70760785,135.5008037
特区民泊,大阪梅田・ワールドコンドミニアム,大阪府大阪市北区鶴野町３番２６号ワールド梅田ビル　２～４階,34.70816395,135.5016948
住宅宿泊事業,ー,大阪府大阪市北区天神橋１－１９－４０３,34.69496686,135.5114994
特区民泊,ＴａｓｏｎｅＧａｔｈｅｒｉｎｇＳｔａｙＯｓａｋａ　梅田東ノースタワー８Ｆ，９Ｆ,大阪府大阪市北区天神橋１丁目１２番１５号ノースタワービル８Ｆ，９Ｆ，１０Ｆ,34.69475038,135.5115052
旅館業,ゲストハウス砂の城,大阪府大阪市北区天神橋１丁目１２番１９号,34.69459098,135.5117989
特区民泊,ＡＶＥＮＩＲ天満宮,大阪府大阪市北区天神橋１丁目１３番３号アネックス天神橋３０２号室,34.6941747,135.512247
特区民泊,ｅｎ　ｓｔａｙ　００４,大阪府大阪市北区天神橋１丁目９番１２号２～４Ｆ,34.69405664,135.5130174
住宅宿泊事業,ー,大阪府大阪市北区天神橋２－５－３１コンフォール南森町２０２,34.69709555,135.5137187
住宅宿泊事業,ー,大阪府大阪市北区天神橋２－５－３１コンフォール南森町２０３,34.69709555,135.5137187
特区民泊,ＣＡＴＡＮ　大阪天満宮,大阪府大阪市北区天神橋２丁目１番５２号天神橋２丁目ビル２・３階,34.69637544,135.5136772
旅館業,街角のペンション　Ｌｅｅ,大阪府大阪市北区天神橋２丁目５番１１号,34.69669122,135.5125768
旅館業,別邸日々,大阪府大阪市北区天神橋３丁目１０番１９号,34.70233431,135.5126322
特区民泊,サムティ扇町,"大阪府大阪市北区天神橋３丁目１１番３４号サムティ扇町201,203,303,401,402,502,601,602,701,702,802,901,902,1001,1002",34.70298366,135.5127679
旅館業,Ａ＆Ｃ　ＳＴＡＹ　　大阪天満宮,大阪府大阪市北区天神橋３丁目１番１５号南森町天３館　　３０６，３１５，４０１，４０３，４０７，４０８，４１５，５１０,34.69929556,135.5116898
旅館業,ＵＮＩ　Ｈｏｓｔｅｌ,大阪府大阪市北区天神橋３丁目４番１１号２階　３階,34.7000949,135.5116443
特区民泊,Ｔｅｎｊｉｎｂａｓｈｉ　Ｓｔｒｅｅｔ　Ａｐａｒｔｍｅｎｔ,大阪府大阪市北区天神橋３丁目７番１９号ＨＫビル３０１,34.7016854,135.511409
特区民泊,有朋ハウス,大阪府大阪市北区天神橋３丁目９番１２号有朋ビル２階２０１、２０２号　３階３０１、３０２号,34.70225811,135.5115432
特区民泊,天神橋民泊,大阪府大阪市北区天神橋４丁目２番１４号,34.70445272,135.5126706
特区民泊,プレディオ天満セレニテ民泊,大阪府大阪市北区天神橋４丁目２番１５号プラ・ディオ天満セレニテ４０２・７０５・８０２・８０３号室,34.70439927,135.512759
旅館業,ホテル　ラ・ヴィアンローズ,大阪府大阪市北区天神橋４丁目２番１６号,34.70434623,135.5128465
特区民泊,金陽悦舎３　　ＫＩＮＹＯ　ＩＮＮ３,大阪府大阪市北区天神橋４丁目２番２２号,34.70395041,135.512774
旅館業,ＨＯＴＥＬ　ＡＶＡＮＣＥＲ天満,大阪府大阪市北区天神橋４丁目３番４号,34.70409213,135.5118639
特区民泊,天満レジデンス,大阪府大阪市北区天神橋４丁目７番９号東扇町ビルマンション６０７号室,34.70337057,135.5110017
旅館業,Ｍａｉｓｏｎ　Ｍ　メゾンエム,大阪府大阪市北区天神橋４丁目８番８号第２平川ビル３階,34.7046166,135.5109963
旅館業,ホテルダイキ,大阪府大阪市北区天神橋４丁目９番５号ホテルダイキ　１～３階,34.7055028,135.5110098
住宅宿泊事業,ー,大阪府大阪市北区天神橋５－１－１　ＴＥＭＭＡＢＡＳＥ２・３・４Ｆ,34.70648804,135.5120087
住宅宿泊事業,ー,大阪府大阪市北区天神橋５－２－１０　森下ビル　３０２,34.70755365,135.5120439
住宅宿泊事業,ー,大阪府大阪市北区天神橋５－５－３１ルミエール天満３０１,34.70789621,135.5117605
住宅宿泊事業,ー,大阪府大阪市北区天神橋５－５－３１ルミエール天満３０３,34.70789621,135.5117605
特区民泊,ＷＡＨＡＨＡ＆ＨＩＳＯＫＡ,大阪府大阪市北区天神橋５丁目１番１７号　３、４階,34.70649795,135.5120546
特区民泊,ＴＥＭＭＡ　ＢＡＳＥ,大阪府大阪市北区天神橋５丁目１番１号ＴＤＭ天神橋３～４階,34.70648804,135.5120087
特区民泊,ＶＩＳＴＡ　ＲＥＳＩＤＥＮＣＥ　ＴＥＮＪＩＮＢＡＳＨＩ,大阪府大阪市北区天神橋５丁目２番１０号森下ビル　４階,34.70755365,135.5120439
特区民泊,森下ビル２階,大阪府大阪市北区天神橋５丁目２番１０号森下ビル２階,34.70755365,135.5120439
旅館業,ＲＯＴＡ１０５,大阪府大阪市北区天神橋５丁目３番２２号,34.70775434,135.5122454
特区民泊,ＢＬＵＥ　ＢＥＡＲ,大阪府大阪市北区天神橋５丁目４番１４号,34.70876103,135.5121662
特区民泊,古民家コクウ　天神橋筋六丁目　,大阪府大阪市北区天神橋５丁目４番１４号,34.70876103,135.5121662
